t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
7.400025e0 5.20045613e-1 5.77761314e0 4.85466733e-1 3.99861301e-1 2.03973044e-4 1.38034780e-4 2.28128475e-3 4.36540019e-4 1.57220551e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.500025e0 5.20059345e-1 5.77809454e0 4.85481498e-1 3.99859425e-1 2.06148044e-4 1.39602305e-4 2.30728531e-3 4.36539802e-4 1.58519228e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.600025e0 5.20071723e-1 5.77853337e0 4.85494882e-1 3.99857549e-1 2.08316151e-4 1.41163121e-4 2.33316959e-3 4.36539583e-4 1.59813750e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.700025e0 5.20082881e-1 5.77893341e0 4.85507020e-1 3.99855673e-1 2.10477159e-4 1.42717268e-4 2.35893818e-3 4.36539363e-4 1.61104120e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.800025e0 5.20092940e-1 5.77929812e0 4.85518030e-1 3.99853798e-1 2.12630878e-4 1.44264781e-4 2.38459165e-3 4.36539142e-4 1.62390341e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
7.900025e0 5.20102007e-1 5.77963063e0 4.85528022e-1 3.99851923e-1 2.14777138e-4 1.45805695e-4 2.41013055e-3 4.36538920e-4 1.63672411e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.000025e0 5.20110180e-1 5.77993380e0 4.85537092e-1 3.99850047e-1 2.16915782e-4 1.47340042e-4 2.43555542e-3 4.36538698e-4 1.64950327e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.100025e0 5.20117548e-1 5.78021022e0 4.85545328e-1 3.99848172e-1 2.19046667e-4 1.48867853e-4 2.46086678e-3 4.36538475e-4 1.66224084e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.200025e0 5.20124190e-1 5.78046226e0 4.85552809e-1 3.99846298e-1 2.21169664e-4 1.50389158e-4 2.48606516e-3 4.36538252e-4 1.67493676e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.300025e0 5.20130176e-1 5.78069209e0 4.85559608e-1 3.99844423e-1 2.23284656e-4 1.51903984e-4 2.51115106e-3 4.36538028e-4 1.68759095e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
